,F23,F25,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F61,F62,F64,F65,F66,F67,F68,F69,F70,F72,F73,F74,F77,F79,F83,F84,F88,F94,F95,F101,F102,F103,F104,F105,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,category
F23,1.0,0.007139834342205056,0.04160844255309467,-0.01156857558747661,-0.030853935146067223,-0.006409568592447501,-0.013504132719186632,-0.009778847499444344,-0.03613562640890413,0.08184939248592035,0.08526609981583522,0.09502983742395965,0.08825061222074225,0.07738466144476416,-0.01489903702760303,-0.010325608309156376,-0.0573959082502845,0.07582606481128888,-0.02171613477356051,0.05771105420504112,0.03268714472857231,0.06844075658487099,-0.057516178018935805,0.1034999596173176,0.022025414719398673,,-0.007419816494557538,0.1034999596173176,-0.033650678449979925,0.11087676389896298,0.024439020292325003,0.10220757806840225,0.03246899467880716,0.07498705731767959,0.049542767216973344,0.048114072744002215,-0.08733661554634672,-0.09406492379731132,0.006882304512327524,-0.03454288330030136,0.11323158041236124,0.19674257168411302,-0.036073769067295626,0.03246899467880711,0.07498705731767949,-0.03302395830673613,-0.04184970792112313,-0.08345156329960747,-0.029252773725256996,-0.01462882497168112
F25,0.007139834342205057,1.0,-0.17808261628976052,-0.15455817588654916,-0.18078370019544873,-0.0463444692670084,-0.16535823412520553,-0.14425613465386275,-0.2543386052818309,-0.17360176800581628,-0.20988297899508127,-0.20379547343581417,-0.19122785884654148,-0.1587037254696366,-0.22549924099398633,-0.10524089594921941,-0.04491872684540884,-0.2279238830918788,-0.4612784910949803,-0.23693695347511032,-0.2881419801007883,-0.20005261924400652,-0.033871043573377224,0.23962592855148787,0.9893818919946405,,0.350964411862517,0.23962592855148787,-0.03929148683076824,-0.26473349246315236,0.08749485899587044,0.25668051670855474,-0.211774148712451,-0.42322659848816474,0.03543147213842976,-0.4074781344630581,-0.20362030271204815,0.07467767173906562,0.22343048378137048,0.13664077548268563,0.08732296275927136,-0.01495074680775905,-0.05389440440451381,-0.21177414871245104,-0.42322659848816424,-0.03853028360611519,-0.009166338601453642,-0.09333644196825708,-0.00501465735846941,-0.07021755434149439
F34,0.04160844255309467,-0.17808261628976052,1.0,0.012466521734193844,0.15213102290159042,0.040152826775734965,0.0228269216588062,0.00354711880007474,0.13707920280453967,-0.07640389320352543,-0.027063750787052303,-0.024081351584804324,-0.06687818485650641,-0.08205733975953003,0.05353438063295282,-0.07611890693848085,0.1083684818517003,-0.0013055767214364743,0.15612360858063828,-0.001989648169653609,0.17896418141622972,-0.024635587519795037,0.08002559001041919,-0.2727770769454756,-0.1758262568045164,,-0.11910911489362164,-0.2727770769454756,-0.01226891718157876,0.04967141926313443,-0.03888246325587499,-0.26932729005813927,0.05656957549708007,0.16674080377333453,-0.03465070134277582,0.1138749872190622,0.07872526842140648,0.007354021374579446,-0.6050479915770551,-0.05068777470433034,-0.07011003597623522,0.0034475697678695654,0.006727176434329475,0.05656957549708012,0.16674080377333464,-0.012697957931294138,0.03386678864204813,0.06634796990357031,0.08595394381969414,0.07410126567296225
F35,-0.011568575587476608,-0.1545581758865492,0.012466521734193844,1.0,0.06547536513961509,0.07760577813889062,0.9965905173375134,0.9982769690292002,0.28394384338533896,0.30889772841148283,-0.02600012871096947,-0.019374104788880388,0.237154970740816,0.3570726271564487,0.6090413129636548,-0.025465494943901636,0.016110393686638618,-0.044222713380568296,0.02216331866026541,-0.05464701203205402,0.5079889966948768,-0.046681577966845564,-0.005008398403819291,-0.1951122436718408,-0.14070050614674184,,-0.05623225258785236,-0.1951122436718408,0.017687069773891624,-0.07158211351909399,-0.04949786777490667,-0.22165022880013574,-0.07982921223336897,0.015078060649903647,0.0038398369666014574,0.0009340780256553923,0.024343656666710827,-0.045942798695613914,-0.05952076362744688,-0.028347563501413472,-0.07950360032787396,-0.031640063624354696,0.01936126009293476,-0.07982921223336881,0.015078060649903822,0.017476465352319878,0.3147525942138265,0.21719248417426204,0.13746330476215823,0.1657844262600468
F36,-0.030853935146067227,-0.18078370019544873,0.15213102290159042,0.06547536513961509,1.0,0.3722133891107416,0.13821493781364183,0.006810585085297102,0.6050689959794197,0.030887628193143606,0.07814386069980335,0.01098227761461202,0.03587803519059827,0.02060861351537093,0.25272529875221317,0.18337569066106355,0.03999421770741098,0.03809507359646921,0.21490706697722003,0.03239095548171041,0.0916847705773244,0.028141638104603437,0.029350459350197818,-0.1853901336804828,-0.18412458207009333,,-0.09768938667162076,-0.1853901336804828,0.013861473614031637,-0.13450390865178805,-0.08061605360939085,-0.20438162104557542,0.04395949495818719,0.12365282371026658,0.0012514965761802976,0.14023314581579496,0.3286355590710326,0.07884961612792787,-0.11208767522685685,-0.029273804063717837,0.009630317999542401,0.09026989539785052,-0.03450321610950847,0.04395949495818735,0.12365282371026648,0.013765836733421341,-0.01854910184654229,0.007492025903083354,-0.04105711238267487,0.012961077714228593
F37,-0.006409568592447502,-0.04634446926700841,0.040152826775734965,0.07760577813889062,0.37221338911074153,1.0,0.13965961291983045,0.05588320222933851,0.12106050445873687,0.07925818622745616,0.1070625636367682,0.10369236190073204,0.0901932108744425,0.07035495907643403,0.05266170935438206,0.01732391230895981,0.00686311186313012,0.09845111555742558,0.009568229468025631,0.09283541693708866,-0.0070192489013562905,0.08801455346791644,0.006576858086183758,-0.07355942448011094,-0.04596667908386435,,-0.023944323424753573,-0.07355942448011094,-0.01855493217516928,-0.031401599805156596,-0.02195815474489336,-0.08070715938194002,0.05601404448048344,-0.016441950930845786,-0.013224533058245305,0.0003336938360027825,0.024529042890615013,0.01356505730926708,-0.048959202092107384,0.05569793477893534,0.014052170268687016,0.06504816031638944,-0.014753338821149221,0.05601404448048338,-0.016441950930845634,-0.018689749608610192,-0.00488419706124756,0.0013526719407138256,-0.012730958906168812,0.002663715343588172
F38,-0.013504132719186632,-0.1653582341252055,0.022826921658806204,0.9965905173375132,0.1382149378136418,0.13965961291983045,1.0,0.9905828516863765,0.3211160530770592,0.3107441379247184,-0.016775591859920353,-0.01425753114310874,0.2404892435422143,0.3574532842010747,0.6195471089541116,-0.013837451158136652,0.018548126481330217,-0.03748920025780142,0.03480648572006118,-0.04836781987741843,0.5077339442395188,-0.04093092881542295,-0.002980635418678322,-0.2068800817412782,-0.15182327493332992,,-0.06230703658551763,-0.2068800817412782,0.017542455943077608,-0.07994241831760035,-0.05456943029575745,-0.23453936991026944,-0.07413485601296564,0.02142315960321538,0.003327039019573653,0.009081206976558133,0.04418523894196012,-0.04032622278362973,-0.06742920601556378,-0.027454833051274954,-0.07753691847963391,-0.023385678903927443,0.01654757017743308,-0.07413485601296554,0.021423159603215565,0.017322930031330928,0.3101966189000496,0.21542178627033276,0.13312270991563735,0.16492067696562315
F39,-0.009778847499444344,-0.14425613465386275,0.00354711880007474,0.9982769690292002,0.006810585085297101,0.05588320222933851,0.9905828516863764,0.9999999999999999,0.24896733227193601,0.30773849351261806,-0.03065061197071265,-0.020061119611290232,0.23554966945209366,0.35662031701728525,0.5954755840387176,-0.03630289960726329,0.013792841182424012,-0.04655692825771063,0.009573056460223025,-0.05666797603920531,0.5036781472904773,-0.04843572090542052,-0.006744978324089982,-0.18462559150992996,-0.1301725296572321,,-0.05060733666684512,-0.18462559150992996,0.016909582561808557,-0.06382500631215053,-0.04486260783691757,-0.2101032513433814,-0.08258402054019608,0.00783884663229989,0.0037744119371996617,-0.007310213105437299,0.005070335566619104,-0.05067720501153956,-0.05305616518148537,-0.026686445565644226,-0.08023902107259746,-0.03701560412785919,0.021431374231958622,-0.08258402054019606,0.007838846632300087,0.016704153982120856,0.31651289406265554,0.21721393150560706,0.14017003964216757,0.16537491663711915
F40,-0.03613562640890413,-0.25433860528183094,0.13707920280453967,0.28394384338533896,0.6050689959794197,0.12106050445873685,0.32111605307705926,0.24896733227193601,0.9999999999999998,0.07220992674363123,0.07681163968015133,0.004964016212230462,0.06741757629594332,0.06797422487559424,0.3876344614781173,0.22652578999359302,0.06608323614917191,0.03927752681403767,0.2722537670110034,0.044288275074787414,0.24495069663656577,0.029077056657973374,0.04994814373055189,-0.2107032904644082,-0.25404752806888103,,-0.1240791373358544,-0.2107032904644082,0.01429517334581561,-0.17232333530407667,-0.10180671865932617,-0.23654019828932665,0.050978091118360755,0.12050073312164082,-0.04690440123766113,0.17329963984272131,0.4304747831286474,0.08501598840551151,-0.10636805395583138,-0.048223124578173335,-0.031143466766035913,0.030629881367136697,-0.04389371471483497,0.05097809111836106,0.12050073312164052,0.014263198152856834,0.07920914714730826,0.01738343466205831,-0.04050005580275753,0.014355132957944222
F41,0.08184939248592037,-0.17360176800581628,-0.07640389320352543,0.30889772841148283,0.030887628193143606,0.07925818622745616,0.31074413792471833,0.307738493512618,0.07220992674363122,1.0,0.785857067482923,0.7170821408257406,0.9852691188249915,0.9932935061255761,0.3763267957192981,-0.05490988142709739,0.03915430901818574,0.7457813802852279,-0.002385243905859748,0.7125503398602,0.006323437143648445,0.8197013219439031,0.055239052738877456,-0.0032211396517109964,-0.16001043348099328,,-0.16095413144319007,-0.0032211396517109964,-0.12651188898968554,0.11710783032567484,-0.16977263366562728,-0.023141781284986236,0.5074842460626704,0.16061157521430117,-0.0038489842169483514,0.23876589013277902,-0.11643559194344012,-0.09427191356197058,-0.056803472987898444,0.03725372353452953,-0.06129010693683594,0.023224393844061195,-0.10218760217559182,0.5074842460626696,0.1606115752143011,-0.1273257097904912,-0.001361484956605774,-0.010043686827404042,-0.00459563368239337,-0.008756041790100123
