,F23,F25,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F61,F62,F64,F65,F66,F67,F68,F69,F70,F72,F73,F74,F77,F79,F83,F84,F88,F94,F95,F101,F102,F103,F104,F105,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,category
F23,1.0,0.06653812902298847,-0.007306684722505362,-0.1333775536110514,-0.010421211558362654,-0.042317142439746776,-0.13231551357986243,-0.137065007601111,-0.13686179294128514,-0.18931123355283747,-0.018679585385648113,0.009664688062534604,-0.19174036797595373,-0.18840886978648916,-0.20772119425295713,0.10411320910735433,0.022543409451398464,-0.16566143334156622,0.1161842698136002,-0.10575234403282013,0.003676008614941353,-0.07184258578032975,0.02850038654868147,0.19951892128921336,0.08337229533322725,0.014976158252990122,-0.07483559414607872,0.19951892128921336,-0.10077397918959642,0.12481936801994196,0.03814810744210558,0.18712945020889482,-0.19002248507315467,-0.019227545061639848,0.005235928389948483,0.061861404242790186,0.039062070127700556,0.043335792039961366,0.05619407481430278,-0.06595287978460791,0.09043774705060824,0.07550304920784391,0.015653479810568624,-0.19002248507315492,-0.019227545061639737,-0.10019735674918576,0.047302662914236626,0.033127805985207634,0.08259705058937508,0.005835407739672549
F25,0.06653812902298847,1.0,0.19762499091605137,0.024457316808209683,0.1870950279072681,0.012893065967167066,0.03474892267839212,0.014303183110515929,-0.037795126368031944,0.03313063999297766,-0.010323711740642364,-0.16342108251682252,0.01452419492573087,0.03341245358595617,-0.0027461877837152704,0.44773812531364987,-0.10918272710384822,-0.014608478042397288,0.006422221653784123,-0.08905021680604441,0.20706250642877533,-0.03268433235448804,-0.09467680627326285,0.5382913399719413,0.9938403997083225,-0.028990762423388643,0.47894097078236214,0.5382913399719415,-0.012809244151766644,-0.15281079898525396,0.043080170367018514,0.5652907703540412,0.024721229497237162,0.09400783542349891,0.00226736535994626,-0.14820662696844272,-0.12442299806071291,0.0057166000021699245,-0.04214568052628321,0.006351135241100967,0.14521380661467634,0.09840748201435741,0.09827595670851146,0.024721229497236936,0.09400783542349908,-0.013323991415405136,0.045377513246051535,0.046442672730211375,0.09288631592342332,0.02298839723474599
F34,-0.007306684722505361,0.1976249909160514,1.0,-0.08570100982486353,-0.08722806240193062,0.07868735550555689,-0.08223963023539364,-0.08336053482202585,0.003941733102806847,0.13614723107965712,-0.05966397179480966,-0.1500461803176431,0.1190460295873709,0.13786302938122616,0.03648482706932559,0.255863835996192,-0.05668019106848622,0.08400024406512559,-0.11333693969463018,0.06815471587408227,-0.12747693303597488,-0.016390129795334444,-0.05848915816518139,-0.07734612336088237,0.19051681945216692,-0.003661835097457599,0.19962844271321675,-0.07734612336088241,-0.14717071013365493,-0.22747958111950872,-0.1010812708264666,-0.06472569940116361,0.14935654184429076,0.03051408299645972,0.06098713795344809,-0.27186393811530274,-0.28897503350859544,-0.04817013471427759,-0.4293252495542164,0.09971931632513023,0.005102496932696249,0.2170166386812786,0.206627119228874,0.14935654184429106,0.030514082996459458,-0.14792916949457718,0.03846187719455119,0.04470304211006036,0.11996624335499281,0.09571387700254635
F35,-0.1333775536110514,0.024457316808209686,-0.08570100982486355,1.0,0.5705895811903865,-0.020973802670495274,0.9960343756633189,0.9988459371948514,0.6473471502966975,0.18187550614554898,0.03801912548409923,-0.08618888646885488,0.17603268219688636,0.1803592054822885,0.31311655312973613,-0.00239585483163767,-0.01597136204947151,0.19606193126251376,-0.006861671502536631,0.04719394026086687,0.6559954063945118,0.22430903122363036,-0.0180403436501311,-0.04155382650907314,0.023994095076112547,0.010727666587310886,-0.07655882356428881,-0.0415538265090732,0.4226480101299526,-0.21304374554554958,-0.0666039787668644,-0.03965154161898088,0.13278601855696814,0.26687271144923175,0.027129364507967327,0.45122010675687496,0.48732336741637594,-0.0797748550510537,-0.0038853807299018468,-0.03225789225585134,-0.08346435347093653,0.001670313811844625,-0.05207588971721136,0.13278601855696837,0.2668727114492318,0.42306854649444275,-0.07605446848755308,-0.09996456410218987,-0.08292994137040666,-0.06780556667082291
F36,-0.010421211558362654,0.1870950279072681,-0.08722806240193062,0.5705895811903865,1.0,0.16128146690813394,0.6170094665165896,0.5304878953220945,0.22473123488093846,-0.11484800659725139,0.10185330261405856,-0.006796329769884264,-0.1140523240979782,-0.11796218765476685,0.09554968377867028,0.15286159745235697,-0.0219098115615621,-0.09816024327318805,-0.08165829787502613,-0.22656974016679773,0.7309588733530974,0.020515280753158265,-0.013812315213028016,0.09084342714840686,0.2066761304968402,0.009308034098672098,-0.0877146817908591,0.09084342714840683,0.42062585433569344,-0.2072057961107035,-0.008956538882933221,0.0793153951165661,-0.16500296561383987,-0.06818107001691487,-0.011336078668123877,0.46102999378042836,0.5654544890234475,0.02861682587296535,0.15391628530493948,-0.043985939941467676,0.12244852039665002,-0.15755315147989313,-0.09825455596155619,-0.1650029656138395,-0.06818107001691474,0.4209716611965601,0.004525641143914152,-0.05424471974332713,-0.021903477738922508,-0.07030653548374247
F37,-0.042317142439746776,0.012893065967167066,0.07868735550555687,-0.02097380267049527,0.1612814669081339,1.0,0.056450381509068004,-0.031081878557334623,-0.01824920697080103,-0.12516345110941177,0.1551781307056065,0.15462845726230004,-0.10422336225704502,-0.12998647709523706,-0.10119934732669701,0.21331706518029572,-0.009736460896382727,-0.1339227147910918,-0.006285255938051275,-0.0835344788090452,0.026348359707124368,-0.0641810704717543,-0.00646241826964034,-0.09382293159505474,0.01876559675861281,0.005442390737721331,-0.05614049023539732,-0.09382293159505466,-0.04932352722580863,-0.12652289110635795,-0.05283378174913014,-0.09694069482705776,-0.13077281047464046,-0.09248647184431728,-0.002896053906280328,-0.005157212057410362,-0.002307379572572503,0.000482807109095296,0.03495558474535818,-0.04659434130487794,0.03599403267553622,-0.0275301377272154,-0.006410522889921961,-0.13077281047464023,-0.0924864718443172,-0.049527487770550195,0.011982176470193298,-0.0055192742853913115,0.0210103158558283,-0.032287270482598406
F38,-0.13231551357986243,0.03474892267839212,-0.08223963023539363,0.996034375663319,0.6170094665165896,0.056450381509068004,1.0,0.9920377367137915,0.6365446660830997,0.16094778360655126,0.05284531425468514,-0.07315244173052303,0.15676742872523425,0.15898479841503213,0.3009007048167053,0.020534775657250558,-0.017292293034365327,0.17497394431866595,-0.011526942671047225,0.027525430504418656,0.675641683964343,0.21349827148825506,-0.018625828753171116,-0.04154629486039892,0.03577197600338916,0.011244331731087246,-0.08258587115427875,-0.04154629486039887,0.42805022916671426,-0.2257800475163406,-0.06843120941860308,-0.04055101973936845,0.11038994830850507,0.2478469968977642,0.025395779103110513,0.4608674085045896,0.5016613126146822,-0.075480775292872,0.00704498355540763,-0.0367393888210825,-0.07149812314703678,-0.008880241197951857,-0.05613095081530216,0.11038994830850529,0.24784699689776452,0.4284616453789671,-0.07242427388269312,-0.09993220105292158,-0.07990147134168483,-0.07155597258935686
F39,-0.137065007601111,0.014303183110515929,-0.08336053482202586,0.9988459371948513,0.5304878953220945,-0.031081878557334616,0.9920377367137915,1.0,0.6550590911947255,0.1944516227911012,0.0332871759858568,-0.08856809490666422,0.18837403017182006,0.19306860219834876,0.31761587799287416,-0.01141299121061162,-0.015204527362741867,0.2081191152428825,-0.002307028723416695,0.061965047724444715,0.6343797671801373,0.23033561741610797,-0.0178137374554946,-0.04820541887564813,0.012679857767835877,0.01052890136926646,-0.07389536196745772,-0.04820541887564823,0.41166429000175103,-0.20778900642459175,-0.06822589690012468,-0.045567644543870224,0.1467139152669671,0.27945785421177927,0.028666350238619475,0.43879387919631857,0.4699530948182428,-0.08401852872183846,-0.013012186399133948,-0.030724649560332336,-0.09331453767838546,0.01093845660039915,-0.048007265710470585,0.1467139152669668,0.27945785421177954,0.41207815032744716,-0.0787693373934977,-0.10001260400110581,-0.08432063297378423,-0.06587820501560779
F40,-0.13686179294128514,-0.03779512636803195,0.003941733102806847,0.6473471502966975,0.22473123488093846,-0.01824920697080103,0.6365446660830997,0.6550590911947256,1.0,0.42219760412972335,-0.010115989376531572,-0.10391763733682298,0.4164471081892509,0.4218601144986378,0.47100247821096775,-0.0010778581562683354,-0.021156130316290937,0.40176835888758744,0.0016795583830809756,0.3046821111609655,0.17979392944882694,0.28982946337670434,-0.02608839273421735,-0.13669745127337887,-0.06737866403130623,0.015581611766246927,-0.12729375387152972,-0.13669745127337893,0.1972999838570808,-0.32709615175971407,-0.19810924860887008,-0.11419099819709601,0.39861144393348696,0.436645205282402,0.07205169481677093,0.15698440463980023,0.08756951644991232,-0.16278767207980668,-0.1677383956382188,-0.006671840162590792,-0.21593662985136527,0.17768017438424066,0.07457532885668057,0.3986114439334874,0.4366452052824026,0.19760772281610242,-0.08415844716676005,-0.11122957468280976,-0.13279603893048314,-0.06203996040967347
F41,-0.18931123355283744,0.03313063999297766,0.13614723107965712,0.181875506145549,-0.1148480065972514,-0.12516345110941177,0.16094778360655126,0.19445162279110123,0.4221976041297233,1.0,-0.032507380864380604,-0.21157963371830582,0.9900691514228807,0.9994771378304929,0.8482479859913893,-0.02865836307026957,-0.024617567014610122,0.9708460819976032,-0.1482105232472276,0.8664081408647125,-0.15069568166075267,0.6914766808023554,-0.038138247402379435,-0.08872617909684359,-0.02868626206231622,0.017582715124601443,0.13208799807751506,-0.0887261790968435,0.08100243738941199,-0.11868529335376132,-0.3839588391497572,-0.03253271046637185,0.9931973320659262,0.3473580382027524,0.07877958408540824,-0.08775286972697587,-0.14629205271296153,-0.24149649295357917,-0.3907219844542617,0.08098175290242154,-0.2053536203149263,0.45268330677608815,0.19116492310316016,0.993197332065927,0.34735803820275163,0.08074581224462075,-0.2759315989401956,-0.16563936830353937,-0.11307723343080296,0.00994088164057479
